study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	library_strategy	library_selection	base_count	first_public	last_updated	study_title	fastq_ftp	submitted_ftp	sra_bytes	sra_ftp	sample_alias	sample_title
PRJEB42019	SAMEA7724245	ERX4804717	ERR4995231	1504975	salt marsh metagenome	ILLUMINA	Illumina MiSeq	13114.roy.chowdhury.45.s012	AMPLICON	PCR	5934451	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4995231/ERR4995231.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995231/13114.roy.chowdhury.45.s012.R1.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s012	13114.roy.chowdhury.45.s012
PRJEB42019	SAMEA7724246	ERX4804718	ERR4995232	1504975	salt marsh metagenome	ILLUMINA	Illumina MiSeq	13114.roy.chowdhury.45.s013	AMPLICON	PCR	1661	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4995232/ERR4995232.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995232/13114.roy.chowdhury.45.s013.R1.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s013	13114.roy.chowdhury.45.s013
PRJEB42019	SAMEA7724247	ERX4804719	ERR4995233	1504975	salt marsh metagenome	ILLUMINA	Illumina MiSeq	13114.roy.chowdhury.45.s014	AMPLICON	PCR	1661	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4995233/ERR4995233.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995233/13114.roy.chowdhury.45.s014.R1.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s014	13114.roy.chowdhury.45.s014
PRJEB42019	SAMEA7724248	ERX4804720	ERR4995234	1504975	salt marsh metagenome	ILLUMINA	Illumina MiSeq	13114.roy.chowdhury.45.s015	AMPLICON	PCR	3624	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4995234/ERR4995234.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995234/13114.roy.chowdhury.45.s015.R1.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s015	13114.roy.chowdhury.45.s015
PRJEB42019	SAMEA7724249	ERX4804721	ERR4995235	1504975	salt marsh metagenome	ILLUMINA	Illumina MiSeq	13114.roy.chowdhury.45.s016	AMPLICON	PCR	4107200	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4995235/ERR4995235.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995235/13114.roy.chowdhury.45.s016.R1.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s016	13114.roy.chowdhury.45.s016
PRJEB42019	SAMEA7724250	ERX4804722	ERR4995236	1504975	salt marsh metagenome	ILLUMINA	Illumina MiSeq	13114.roy.chowdhury.45.s018	AMPLICON	PCR	6852229	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4995236/ERR4995236.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995236/13114.roy.chowdhury.45.s018.R1.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s018	13114.roy.chowdhury.45.s018
PRJEB42019	SAMEA7724251	ERX4804723	ERR4995237	1504975	salt marsh metagenome	ILLUMINA	Illumina MiSeq	13114.roy.chowdhury.45.s019	AMPLICON	PCR	5607536	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4995237/ERR4995237.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995237/13114.roy.chowdhury.45.s019.R1.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s019	13114.roy.chowdhury.45.s019
PRJEB42019	SAMEA7724252	ERX4804724	ERR4995238	1504975	salt marsh metagenome	ILLUMINA	Illumina MiSeq	13114.roy.chowdhury.45.s020	AMPLICON	PCR	1661	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4995238/ERR4995238.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995238/13114.roy.chowdhury.45.s020.R1.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s020	13114.roy.chowdhury.45.s020
PRJEB42019	SAMEA7724253	ERX4804725	ERR4995239	1504975	salt marsh metagenome	ILLUMINA	Illumina MiSeq	13114.roy.chowdhury.45.s021	AMPLICON	PCR	5455026	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4995239/ERR4995239.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995239/13114.roy.chowdhury.45.s021.R1.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s021	13114.roy.chowdhury.45.s021
PRJEB42019	SAMEA7724254	ERX4804726	ERR4995240	1504975	salt marsh metagenome	ILLUMINA	Illumina MiSeq	13114.roy.chowdhury.45.s022	AMPLICON	PCR	7173104	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4995240/ERR4995240.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995240/13114.roy.chowdhury.45.s022.R1.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s022	13114.roy.chowdhury.45.s022
PRJEB42019	SAMEA7724255	ERX4804727	ERR4995241	1504975	salt marsh metagenome	ILLUMINA	Illumina MiSeq	13114.roy.chowdhury.45.s023	AMPLICON	PCR	2718	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4995241/ERR4995241.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995241/13114.roy.chowdhury.45.s023.R1.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s023	13114.roy.chowdhury.45.s023
PRJEB42019	SAMEA7724256	ERX4804728	ERR4995242	1504975	salt marsh metagenome	ILLUMINA	Illumina MiSeq	13114.roy.chowdhury.45.s024	AMPLICON	PCR	8253811	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4995242/ERR4995242.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995242/13114.roy.chowdhury.45.s024.R1.fastq.gz			qiita_sid_13114:13114.roy.chowdhury.45.s024	13114.roy.chowdhury.45.s024
PRJEB42019	SAMEA7724257	ERX4804729	ERR4995243	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s001	AMPLICON	PCR	7904699	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4995243/ERR4995243.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995243/13114.schmidt.56.s001.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s001	13114.schmidt.56.s001
PRJEB42019	SAMEA7724258	ERX4804730	ERR4995244	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s002	AMPLICON	PCR	2718	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4995244/ERR4995244.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995244/13114.schmidt.56.s002.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s002	13114.schmidt.56.s002
PRJEB42019	SAMEA7724259	ERX4804731	ERR4995245	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s003	AMPLICON	PCR	3939439	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4995245/ERR4995245.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995245/13114.schmidt.56.s003.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s003	13114.schmidt.56.s003
PRJEB42019	SAMEA7724260	ERX4804732	ERR4995246	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s004	AMPLICON	PCR	4280397	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4995246/ERR4995246.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995246/13114.schmidt.56.s004.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s004	13114.schmidt.56.s004
PRJEB42019	SAMEA7724261	ERX4804733	ERR4995247	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s005	AMPLICON	PCR	1359	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4995247/ERR4995247.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995247/13114.schmidt.56.s005.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s005	13114.schmidt.56.s005
PRJEB42019	SAMEA7724262	ERX4804734	ERR4995248	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s006	AMPLICON	PCR	3171	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4995248/ERR4995248.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995248/13114.schmidt.56.s006.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s006	13114.schmidt.56.s006
PRJEB42019	SAMEA7724263	ERX4804735	ERR4995249	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s007	AMPLICON	PCR	5032075	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4995249/ERR4995249.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995249/13114.schmidt.56.s007.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s007	13114.schmidt.56.s007
PRJEB42019	SAMEA7724264	ERX4804736	ERR4995250	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s008	AMPLICON	PCR	5436	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4995250/ERR4995250.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995250/13114.schmidt.56.s008.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s008	13114.schmidt.56.s008
PRJEB42019	SAMEA7724265	ERX4804737	ERR4995251	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s009	AMPLICON	PCR	302	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4995251/ERR4995251.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995251/13114.schmidt.56.s009.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s009	13114.schmidt.56.s009
PRJEB42019	SAMEA7724266	ERX4804738	ERR4995252	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s010	AMPLICON	PCR	254888	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4995252/ERR4995252.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995252/13114.schmidt.56.s010.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s010	13114.schmidt.56.s010
PRJEB42019	SAMEA7724267	ERX4804739	ERR4995253	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s011	AMPLICON	PCR	3171	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4995253/ERR4995253.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995253/13114.schmidt.56.s011.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s011	13114.schmidt.56.s011
PRJEB42019	SAMEA7724268	ERX4804740	ERR4995254	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s012	AMPLICON	PCR	2869	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4995254/ERR4995254.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995254/13114.schmidt.56.s012.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s012	13114.schmidt.56.s012
PRJEB42019	SAMEA7724269	ERX4804741	ERR4995255	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s013	AMPLICON	PCR	2416	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4995255/ERR4995255.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995255/13114.schmidt.56.s013.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s013	13114.schmidt.56.s013
PRJEB42019	SAMEA7724270	ERX4804742	ERR4995256	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s014	AMPLICON	PCR	7056079	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4995256/ERR4995256.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995256/13114.schmidt.56.s014.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s014	13114.schmidt.56.s014
PRJEB42019	SAMEA7724271	ERX4804743	ERR4995257	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s015	AMPLICON	PCR	5433282	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4995257/ERR4995257.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995257/13114.schmidt.56.s015.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s015	13114.schmidt.56.s015
PRJEB42019	SAMEA7724272	ERX4804744	ERR4995258	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s016	AMPLICON	PCR	5423467	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4995258/ERR4995258.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995258/13114.schmidt.56.s016.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s016	13114.schmidt.56.s016
PRJEB42019	SAMEA7724273	ERX4804745	ERR4995259	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s017	AMPLICON	PCR	2416	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4995259/ERR4995259.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995259/13114.schmidt.56.s017.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s017	13114.schmidt.56.s017
PRJEB42019	SAMEA7724274	ERX4804746	ERR4995260	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s018	AMPLICON	PCR	2265	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4995260/ERR4995260.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995260/13114.schmidt.56.s018.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s018	13114.schmidt.56.s018
PRJEB42019	SAMEA7724275	ERX4804747	ERR4995261	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s019	AMPLICON	PCR	3624	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4995261/ERR4995261.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995261/13114.schmidt.56.s019.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s019	13114.schmidt.56.s019
PRJEB42019	SAMEA7724276	ERX4804748	ERR4995262	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s020	AMPLICON	PCR	5104555	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4995262/ERR4995262.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995262/13114.schmidt.56.s020.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s020	13114.schmidt.56.s020
PRJEB42019	SAMEA7724277	ERX4804749	ERR4995263	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s021	AMPLICON	PCR	604	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4995263/ERR4995263.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995263/13114.schmidt.56.s021.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s021	13114.schmidt.56.s021
PRJEB42019	SAMEA7724278	ERX4804750	ERR4995264	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s022	AMPLICON	PCR	6709383	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4995264/ERR4995264.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995264/13114.schmidt.56.s022.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s022	13114.schmidt.56.s022
PRJEB42019	SAMEA7724279	ERX4804751	ERR4995265	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s023	AMPLICON	PCR	3171	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4995265/ERR4995265.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995265/13114.schmidt.56.s023.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s023	13114.schmidt.56.s023
PRJEB42019	SAMEA7724280	ERX4804752	ERR4995266	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s024	AMPLICON	PCR	6835921	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4995266/ERR4995266.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995266/13114.schmidt.56.s024.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s024	13114.schmidt.56.s024
PRJEB42019	SAMEA7724281	ERX4804753	ERR4995267	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s025	AMPLICON	PCR	6859779	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4995267/ERR4995267.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995267/13114.schmidt.56.s025.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s025	13114.schmidt.56.s025
PRJEB42019	SAMEA7724282	ERX4804754	ERR4995268	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.schmidt.56.s026	AMPLICON	PCR	6513989	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4995268/ERR4995268.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995268/13114.schmidt.56.s026.R1.fastq.gz			qiita_sid_13114:13114.schmidt.56.s026	13114.schmidt.56.s026
PRJEB42019	SAMEA7724283	ERX4804755	ERR4995269	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.seedorf.71.s001	AMPLICON	PCR	2265	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4995269/ERR4995269.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995269/13114.seedorf.71.s001.R1.fastq.gz			qiita_sid_13114:13114.seedorf.71.s001	13114.seedorf.71.s001
PRJEB42019	SAMEA7724284	ERX4804756	ERR4995270	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.seedorf.71.s002	AMPLICON	PCR	6369482	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4995270/ERR4995270.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995270/13114.seedorf.71.s002.R1.fastq.gz			qiita_sid_13114:13114.seedorf.71.s002	13114.seedorf.71.s002
PRJEB42019	SAMEA7724285	ERX4804757	ERR4995271	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.seedorf.71.s003	AMPLICON	PCR	2114	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/001/ERR4995271/ERR4995271.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995271/13114.seedorf.71.s003.R1.fastq.gz			qiita_sid_13114:13114.seedorf.71.s003	13114.seedorf.71.s003
PRJEB42019	SAMEA7724286	ERX4804758	ERR4995272	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.seedorf.71.s004	AMPLICON	PCR	7306739	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/002/ERR4995272/ERR4995272.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995272/13114.seedorf.71.s004.R1.fastq.gz			qiita_sid_13114:13114.seedorf.71.s004	13114.seedorf.71.s004
PRJEB42019	SAMEA7724287	ERX4804759	ERR4995273	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.seedorf.71.s005	AMPLICON	PCR	4263485	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/003/ERR4995273/ERR4995273.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995273/13114.seedorf.71.s005.R1.fastq.gz			qiita_sid_13114:13114.seedorf.71.s005	13114.seedorf.71.s005
PRJEB42019	SAMEA7724288	ERX4804760	ERR4995274	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.seedorf.71.s006	AMPLICON	PCR	5531583	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/004/ERR4995274/ERR4995274.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995274/13114.seedorf.71.s006.R1.fastq.gz			qiita_sid_13114:13114.seedorf.71.s006	13114.seedorf.71.s006
PRJEB42019	SAMEA7724289	ERX4804761	ERR4995275	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.seedorf.71.s007	AMPLICON	PCR	5153932	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/005/ERR4995275/ERR4995275.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995275/13114.seedorf.71.s007.R1.fastq.gz			qiita_sid_13114:13114.seedorf.71.s007	13114.seedorf.71.s007
PRJEB42019	SAMEA7724290	ERX4804762	ERR4995276	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.seedorf.71.s008	AMPLICON	PCR	5408820	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/006/ERR4995276/ERR4995276.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995276/13114.seedorf.71.s008.R1.fastq.gz			qiita_sid_13114:13114.seedorf.71.s008	13114.seedorf.71.s008
PRJEB42019	SAMEA7724291	ERX4804763	ERR4995277	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.seedorf.71.s009	AMPLICON	PCR	2114	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/007/ERR4995277/ERR4995277.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995277/13114.seedorf.71.s009.R1.fastq.gz			qiita_sid_13114:13114.seedorf.71.s009	13114.seedorf.71.s009
PRJEB42019	SAMEA7724292	ERX4804764	ERR4995278	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.seedorf.71.s010	AMPLICON	PCR	2718	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/008/ERR4995278/ERR4995278.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995278/13114.seedorf.71.s010.R1.fastq.gz			qiita_sid_13114:13114.seedorf.71.s010	13114.seedorf.71.s010
PRJEB42019	SAMEA7724293	ERX4804765	ERR4995279	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.seedorf.71.s011	AMPLICON	PCR	5672617	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/009/ERR4995279/ERR4995279.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995279/13114.seedorf.71.s011.R1.fastq.gz			qiita_sid_13114:13114.seedorf.71.s011	13114.seedorf.71.s011
PRJEB42019	SAMEA7724294	ERX4804766	ERR4995280	410658	soil metagenome	ILLUMINA	Illumina MiSeq	13114.seedorf.71.s012	AMPLICON	PCR	2114	2020-12-17	2020-12-16	Earth Microbiome Project Multi-omics (EMP500)	ftp.sra.ebi.ac.uk/vol1/fastq/ERR499/000/ERR4995280/ERR4995280.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR499/ERR4995280/13114.seedorf.71.s012.R1.fastq.gz			qiita_sid_13114:13114.seedorf.71.s012	13114.seedorf.71.s012
