sample,fastq_1,fastq_2,accession,run_accession,experiment_accession,sample_accession,secondary_sample_accession,study_accession,secondary_study_accession,submission_accession,run_alias,experiment_alias,sample_alias,study_alias,library_layout,library_selection,library_source,library_strategy,library_name,instrument_model,instrument_platform,base_count,read_count,tax_id,scientific_name,sample_title,experiment_title,study_title,description,sample_description,fastq_md5,fastq_bytes,fastq_ftp,fastq_galaxy,fastq_aspera
ERX4812866,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812866_ERR5003583_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812866_ERR5003583_2.fastq.gz,SAMEA7723392,ERR5003583,ERX4812866,SAMEA7723392,ERS5470770,PRJEB42019,ERP125879,ERA3199745,qiita_ppdid_88631:13114.berry.2.s004,qiita_ptid_8759:13114.berry.2.s004,qiita_sid_13114:13114.berry.2.s004,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s004,Illumina NovaSeq 6000,ILLUMINA,599340277,4032446,556182,freshwater sediment metagenome,13114.berry.2.s004,Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s004,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s004,Freshwater sediment core slice from Doe Pond MA. Aseptically collected subsample.,6678d7c412d7270af9ed158529086f57;4a4749b68889b65fed448fa451c555b1,158745942;164922458,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003583/ERR5003583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003583/ERR5003583_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003583/ERR5003583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003583/ERR5003583_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/003/ERR5003583/ERR5003583_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/003/ERR5003583/ERR5003583_2.fastq.gz
ERX4812867,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812867_ERR5003584_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812867_ERR5003584_2.fastq.gz,SAMEA7723851,ERR5003584,ERX4812867,SAMEA7723851,ERS5471229,PRJEB42019,ERP125879,ERA3199745,qiita_ppdid_88631:13114.berry.2.s005,qiita_ptid_8759:13114.berry.2.s005,qiita_sid_13114:13114.berry.2.s005,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s005,Illumina NovaSeq 6000,ILLUMINA,56980016,383214,556182,freshwater sediment metagenome,13114.berry.2.s005,Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s005,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s005,Freshwater sediment core slice from Doe Pond MA. Aseptically collected subsample.,e1af4406e079589d1c6eb1c05ca2203c;5d958a2e2cd378e25ce228012681ee24,15344979;15624583,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003584/ERR5003584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003584/ERR5003584_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003584/ERR5003584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003584/ERR5003584_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/004/ERR5003584/ERR5003584_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/004/ERR5003584/ERR5003584_2.fastq.gz
ERX4812868,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812868_ERR5003585_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812868_ERR5003585_2.fastq.gz,SAMEA7723852,ERR5003585,ERX4812868,SAMEA7723852,ERS5471230,PRJEB42019,ERP125879,ERA3199745,qiita_ppdid_88631:13114.berry.2.s006,qiita_ptid_8759:13114.berry.2.s006,qiita_sid_13114:13114.berry.2.s006,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s006,Illumina NovaSeq 6000,ILLUMINA,713099408,4790494,556182,freshwater sediment metagenome,13114.berry.2.s006,Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s006,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s006,Freshwater sediment core slice from Doe Pond MA. Aseptically collected subsample.,f43eea3656853f5bb8f21894625d2bae;73a7b3286abc40b9f615ea26b7ede1ca,187827621;190264324,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003585/ERR5003585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003585/ERR5003585_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003585/ERR5003585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003585/ERR5003585_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/005/ERR5003585/ERR5003585_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/005/ERR5003585/ERR5003585_2.fastq.gz
ERX4812869,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812869_ERR5003586_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812869_ERR5003586_2.fastq.gz,SAMEA7723393,ERR5003586,ERX4812869,SAMEA7723393,ERS5470771,PRJEB42019,ERP125879,ERA3199745,qiita_ppdid_88631:13114.berry.2.s007,qiita_ptid_8759:13114.berry.2.s007,qiita_sid_13114:13114.berry.2.s007,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s007,Illumina NovaSeq 6000,ILLUMINA,47654642,320776,556182,freshwater sediment metagenome,13114.berry.2.s007,Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s007,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s007,Freshwater sediment core slice from Pickerel Pond MA. Aseptically collected subsample.,60623f0c93b4d0c9b004441f5949beaf;d94a0cf3357918555c2e92bab67bba3a,12847332;12991992,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003586/ERR5003586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003586/ERR5003586_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003586/ERR5003586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003586/ERR5003586_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/006/ERR5003586/ERR5003586_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/006/ERR5003586/ERR5003586_2.fastq.gz
ERX4812870,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812870_ERR5003587_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812870_ERR5003587_2.fastq.gz,SAMEA7723394,ERR5003587,ERX4812870,SAMEA7723394,ERS5470772,PRJEB42019,ERP125879,ERA3199745,qiita_ppdid_88631:13114.berry.2.s008,qiita_ptid_8759:13114.berry.2.s008,qiita_sid_13114:13114.berry.2.s008,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s008,Illumina NovaSeq 6000,ILLUMINA,1073774261,7224224,556182,freshwater sediment metagenome,13114.berry.2.s008,Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s008,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s008,Freshwater sediment core slice from Pickerel Pond MA. Aseptically collected subsample.,840d53ff6ea57c6b66984004bf10daff;10a83cb9845903c2cb4f258b6212f8fa,283951526;292171358,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003587/ERR5003587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003587/ERR5003587_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003587/ERR5003587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003587/ERR5003587_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/007/ERR5003587/ERR5003587_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/007/ERR5003587/ERR5003587_2.fastq.gz
ERX4812871,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812871_ERR5003588_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812871_ERR5003588_2.fastq.gz,SAMEA7723395,ERR5003588,ERX4812871,SAMEA7723395,ERS5470773,PRJEB42019,ERP125879,ERA3199745,qiita_ppdid_88631:13114.berry.2.s009,qiita_ptid_8759:13114.berry.2.s009,qiita_sid_13114:13114.berry.2.s009,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s009,Illumina NovaSeq 6000,ILLUMINA,928117520,6241192,556182,freshwater sediment metagenome,13114.berry.2.s009,Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s009,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s009,Freshwater sediment core slice from Pickerel Pond MA. Aseptically collected subsample.,656db48e213699e7649fdcfad7744961;723af431fdea1a490d03605999251f34,243192630;253543674,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003588/ERR5003588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003588/ERR5003588_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003588/ERR5003588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003588/ERR5003588_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/008/ERR5003588/ERR5003588_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/008/ERR5003588/ERR5003588_2.fastq.gz
ERX4812872,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812872_ERR5003589_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812872_ERR5003589_2.fastq.gz,SAMEA7723396,ERR5003589,ERX4812872,SAMEA7723396,ERS5470774,PRJEB42019,ERP125879,ERA3199745,qiita_ppdid_88631:13114.berry.2.s010,qiita_ptid_8759:13114.berry.2.s010,qiita_sid_13114:13114.berry.2.s010,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s010,Illumina NovaSeq 6000,ILLUMINA,445461093,2995192,556182,freshwater sediment metagenome,13114.berry.2.s010,Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s010,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s010,Freshwater sediment core slice from Pickerel Pond MA. Aseptically collected subsample.,386e269267ba1121268a63865db60cb9;a0b2d767ee842e2995dd670bb7021d8c,118086529;121557576,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003589/ERR5003589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003589/ERR5003589_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003589/ERR5003589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/009/ERR5003589/ERR5003589_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/009/ERR5003589/ERR5003589_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/009/ERR5003589/ERR5003589_2.fastq.gz
ERX4812873,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812873_ERR5003590_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812873_ERR5003590_2.fastq.gz,SAMEA7723397,ERR5003590,ERX4812873,SAMEA7723397,ERS5470775,PRJEB42019,ERP125879,ERA3199745,qiita_ppdid_88631:13114.berry.2.s011,qiita_ptid_8759:13114.berry.2.s011,qiita_sid_13114:13114.berry.2.s011,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s011,Illumina NovaSeq 6000,ILLUMINA,434648147,2923878,556182,freshwater sediment metagenome,13114.berry.2.s011,Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s011,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s011,Freshwater sediment core slice from Pickerel Pond MA. Aseptically collected subsample.,735a0ab8d148276ee4d0e7f85f8c651d;5c8342a06a742864756359a3dec2bdf8,115062353;120989502,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003590/ERR5003590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003590/ERR5003590_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003590/ERR5003590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/000/ERR5003590/ERR5003590_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/000/ERR5003590/ERR5003590_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/000/ERR5003590/ERR5003590_2.fastq.gz
ERX4812874,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812874_ERR5003591_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812874_ERR5003591_2.fastq.gz,SAMEA7723853,ERR5003591,ERX4812874,SAMEA7723853,ERS5471231,PRJEB42019,ERP125879,ERA3199745,qiita_ppdid_88631:13114.berry.2.s012,qiita_ptid_8759:13114.berry.2.s012,qiita_sid_13114:13114.berry.2.s012,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s012,Illumina NovaSeq 6000,ILLUMINA,11855523,79782,556182,freshwater sediment metagenome,13114.berry.2.s012,Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s012,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s012,Freshwater sediment core slice from Pickerel Pond MA. Aseptically collected subsample.,5c2fc3399c33de4ec06334336e860046;dbcf13b9ae56620bcff3558cc1cf3584,3240503;3293448,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003591/ERR5003591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003591/ERR5003591_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003591/ERR5003591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/001/ERR5003591/ERR5003591_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/001/ERR5003591/ERR5003591_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/001/ERR5003591/ERR5003591_2.fastq.gz
ERX4812875,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812875_ERR5003592_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812875_ERR5003592_2.fastq.gz,SAMEA7723600,ERR5003592,ERX4812875,SAMEA7723600,ERS5470978,PRJEB42019,ERP125879,ERA3199745,qiita_ppdid_88631:13114.berry.2.s013,qiita_ptid_8759:13114.berry.2.s013,qiita_sid_13114:13114.berry.2.s013,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s013,Illumina NovaSeq 6000,ILLUMINA,747019682,5025718,556182,freshwater sediment metagenome,13114.berry.2.s013,Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s013,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s013,Freshwater sediment core slice from Uncas Pond MA. Aseptically collected subsample.,64cade8457046c3b8acc43e0172d73d5;f93f2ca61b00495b2891f0f5e850e235,195782905;202678374,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003592/ERR5003592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003592/ERR5003592_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003592/ERR5003592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/002/ERR5003592/ERR5003592_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/002/ERR5003592/ERR5003592_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/002/ERR5003592/ERR5003592_2.fastq.gz
ERX4812876,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812876_ERR5003593_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812876_ERR5003593_2.fastq.gz,SAMEA7723601,ERR5003593,ERX4812876,SAMEA7723601,ERS5470979,PRJEB42019,ERP125879,ERA3199745,qiita_ppdid_88631:13114.berry.2.s014,qiita_ptid_8759:13114.berry.2.s014,qiita_sid_13114:13114.berry.2.s014,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s014,Illumina NovaSeq 6000,ILLUMINA,832494869,5602828,556182,freshwater sediment metagenome,13114.berry.2.s014,Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s014,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s014,"Freshwater sediment core slice, Uncas Pond, MA. Aseptically collected subsample.",62bf0c1e832062a84c225499c251ad86;af2afb3adc96e55d5702887ed65bf2ce,218451060;226641381,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003593/ERR5003593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003593/ERR5003593_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003593/ERR5003593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/003/ERR5003593/ERR5003593_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/003/ERR5003593/ERR5003593_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/003/ERR5003593/ERR5003593_2.fastq.gz
ERX4812877,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812877_ERR5003594_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812877_ERR5003594_2.fastq.gz,SAMEA7723854,ERR5003594,ERX4812877,SAMEA7723854,ERS5471232,PRJEB42019,ERP125879,ERA3199745,qiita_ppdid_88631:13114.berry.2.s015,qiita_ptid_8759:13114.berry.2.s015,qiita_sid_13114:13114.berry.2.s015,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s015,Illumina NovaSeq 6000,ILLUMINA,720956965,4846424,556182,freshwater sediment metagenome,13114.berry.2.s015,Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s015,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s015,"Freshwater sediment core slice, Uncas Pond, MA. Aseptically collected subsample.",c9bfaada4bd8194cd616556925316b81;6807b80b14d3390ac5813c24a0d120b9,189113248;190585723,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003594/ERR5003594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003594/ERR5003594_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003594/ERR5003594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/004/ERR5003594/ERR5003594_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/004/ERR5003594/ERR5003594_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/004/ERR5003594/ERR5003594_2.fastq.gz
ERX4812878,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812878_ERR5003595_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812878_ERR5003595_2.fastq.gz,SAMEA7723602,ERR5003595,ERX4812878,SAMEA7723602,ERS5470980,PRJEB42019,ERP125879,ERA3199745,qiita_ppdid_88631:13114.berry.2.s016,qiita_ptid_8759:13114.berry.2.s016,qiita_sid_13114:13114.berry.2.s016,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s016,Illumina NovaSeq 6000,ILLUMINA,804351047,5407698,556182,freshwater sediment metagenome,13114.berry.2.s016,Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s016,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s016,"Freshwater sediment core slice, Uncas Pond, MA. Aseptically collected subsample.",736a1ccb65143f8cf1f32493cf8a344e;c1d252833d156551ca1b76cacd0c5a6e,211376959;217192851,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003595/ERR5003595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003595/ERR5003595_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003595/ERR5003595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/005/ERR5003595/ERR5003595_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/005/ERR5003595/ERR5003595_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/005/ERR5003595/ERR5003595_2.fastq.gz
ERX4812879,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812879_ERR5003596_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812879_ERR5003596_2.fastq.gz,SAMEA7723603,ERR5003596,ERX4812879,SAMEA7723603,ERS5470981,PRJEB42019,ERP125879,ERA3199745,qiita_ppdid_88631:13114.berry.2.s017,qiita_ptid_8759:13114.berry.2.s017,qiita_sid_13114:13114.berry.2.s017,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s017,Illumina NovaSeq 6000,ILLUMINA,405354824,2724806,556182,freshwater sediment metagenome,13114.berry.2.s017,Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s017,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s017,"Freshwater sediment core slice, Uncas Pond, MA. Aseptically collected subsample.",ec4c6060b39ba87868fee6f9b4d81335;f020d1eca8713747855f450c331bb838,107340257;107963554,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003596/ERR5003596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003596/ERR5003596_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003596/ERR5003596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/006/ERR5003596/ERR5003596_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/006/ERR5003596/ERR5003596_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/006/ERR5003596/ERR5003596_2.fastq.gz
ERX4812880,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812880_ERR5003597_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812880_ERR5003597_2.fastq.gz,SAMEA7723855,ERR5003597,ERX4812880,SAMEA7723855,ERS5471233,PRJEB42019,ERP125879,ERA3199745,qiita_ppdid_88631:13114.berry.2.s018,qiita_ptid_8759:13114.berry.2.s018,qiita_sid_13114:13114.berry.2.s018,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s018,Illumina NovaSeq 6000,ILLUMINA,645177403,4339120,556182,freshwater sediment metagenome,13114.berry.2.s018,Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s018,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s018,"Freshwater sediment core slice, Uncas Pond, MA. Aseptically collected subsample.",260e5b51435a4fe08e2dbf350dee267b;422788c844947d9a8ecf3c2ed2a68bfc,170915033;176105179,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003597/ERR5003597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003597/ERR5003597_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003597/ERR5003597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/007/ERR5003597/ERR5003597_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/007/ERR5003597/ERR5003597_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/007/ERR5003597/ERR5003597_2.fastq.gz
ERX4812881,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812881_ERR5003598_1.fastq.gz,s3://nf-metagenomics/EMP500/raw_data/fastq/ERX4812881_ERR5003598_2.fastq.gz,SAMEA7723398,ERR5003598,ERX4812881,SAMEA7723398,ERS5470776,PRJEB42019,ERP125879,ERA3199745,qiita_ppdid_88631:13114.berry.2.s019,qiita_ptid_8759:13114.berry.2.s019,qiita_sid_13114:13114.berry.2.s019,qiita_sid_13114,PAIRED,PCR,METAGENOMIC,WGS,13114.berry.2.s019,Illumina NovaSeq 6000,ILLUMINA,550942769,3707024,556182,freshwater sediment metagenome,13114.berry.2.s019,Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s019,Earth Microbiome Project Multi-omics (EMP500),Illumina NovaSeq 6000 sequencing; qiita_ptid_8759:13114.berry.2.s019,"Freshwater sediment core slice, Uncas Pond, MA. Aseptically collected subsample.",8adfe535509ad8695cbb0d2e5c823053;d779c0490648749820000c8809941e26,146796030;150284507,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003598/ERR5003598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003598/ERR5003598_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003598/ERR5003598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR500/008/ERR5003598/ERR5003598_2.fastq.gz,fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/008/ERR5003598/ERR5003598_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR500/008/ERR5003598/ERR5003598_2.fastq.gz
